filename,width,height,class,xmin,ymin,xmax,ymax
mix005T(6).JPG,612,612,mango,155,136,398,303
mix005T(6).JPG,612,612,qiwi,178,424,369,592
sachima004T(7).JPG,816,612,sachima,426,237,595,419
mooncake001T(4).JPG,816,612,mooncake,436,263,564,401
mix013S(1).JPG,816,612,lemon,316,206,454,331
mix013S(1).JPG,816,612,pear,554,138,760,341
mango009S(8).JPG,816,612,mango,516,308,700,438
mix003S(1).JPG,816,612,apple,109,233,310,414
mix003S(1).JPG,816,612,qiwi,364,278,517,405
lemon002T(2).JPG,816,612,lemon,419,264,603,424
mango006T(13).JPG,816,612,mango,401,236,538,445
mango002T(1).JPG,816,612,mango,356,285,613,471
orange010S(10).JPG,816,612,orange,416,96,624,291
orange010S(1).JPG,816,612,orange,429,103,644,299
litchi004S(1).JPG,816,612,litchi,473,307,584,410
mango007T(13).JPG,816,612,mango,437,273,561,457
peach004S(3).JPG,816,612,peach,451,251,585,377
bun001S(4).JPG,816,612,bun,386,156,601,336
orange011S(10).JPG,816,612,orange,435,113,631,301
apple014T(6).JPG,816,612,apple,299,243,533,454
sachima005S(17).JPG,816,612,sachima,434,254,663,360
peach004T(2).JPG,816,612,peach,480,289,642,459
bun001T(5).JPG,816,612,bun,433,259,633,475
bread007T(1).JPG,816,612,bread,178,166,610,575
apple014S(7).JPG,816,612,apple,208,180,426,382
doughnut001S(4).JPG,816,612,doughnut,24,329,410,513
sachima002T(1).JPG,816,612,sachima,404,251,644,446
lemon002S(17).JPG,816,612,lemon,488,285,643,411
lemon002S(3).JPG,816,612,lemon,483,259,638,382
mooncake001S(5).JPG,816,612,mooncake,487,334,614,389
mango009T(9).JPG,816,612,mango,437,204,577,404
lemon003S(17).JPG,816,612,lemon,488,170,630,309
pear002T(18).JPG,816,612,pear,370,235,549,409
doughnut006S(17).JPG,816,612,doughnut,412,296,647,390
lemon004T(4).JPG,816,612,lemon,413,262,601,431
sachima004S(6).JPG,816,612,sachima,467,304,686,419
litchi002S(7).JPG,816,612,litchi,493,308,606,412
doughnut007T(3).JPG,816,612,doughnut,366,228,607,446
qiwi006S(8).JPG,816,612,qiwi,632,365,707,422
mango004T(7).JPG,816,612,mango,481,228,623,438
plum001T(8).JPG,816,612,plum,468,214,687,420
bread001S(6).JPG,816,612,bread,58,358,493,446
pear001T(11).JPG,816,612,pear,389,235,582,434
peach002S(5).JPG,816,612,peach,484,235,640,392
bun007S(2).JPG,816,612,bun,414,200,699,337
mix012S(3).JPG,816,612,orange,533,160,730,343
mix012S(3).JPG,816,612,lemon,290,214,428,346
doughnut006T(13).JPG,816,612,doughnut,379,220,669,491
mix002S(3).JPG,816,612,banana,320,102,445,367
mix002S(3).JPG,816,612,apple,521,163,775,386
pear001S(8).JPG,816,612,pear,448,132,642,321
doughnut007T(13).JPG,816,612,doughnut,370,204,597,401
sachima003S(2).JPG,816,612,sachima,460,254,678,368
tomato004S(18).JPG,816,612,tomato,114,232,186,292
orange011S(3).JPG,816,612,orange,451,117,662,318
litchi005S(3).JPG,816,612,litchi,517,308,647,420
mango003T(3).JPG,816,612,mango,405,179,607,454
peach005S(1).JPG,816,612,peach,461,202,633,361
bread006S(2).JPG,816,612,bread,391,232,700,289
apple015T(4).JPG,816,612,apple,404,229,678,503
plum004S(21).JPG,816,612,plum,489,226,659,355
pear001S(15).JPG,816,612,pear,458,136,647,325
tomato001T(3).JPG,816,612,tomato,359,183,588,403
sachima005T(13).JPG,816,612,sachima,400,221,586,426
apple013S(3).JPG,816,612,apple,447,208,634,383
orange007T(4).JPG,816,612,orange,254,188,456,418
peach003T(6).JPG,816,612,peach,436,268,607,426
bun006T(1).JPG,816,612,bun,409,192,658,390
sachima004T(13).JPG,816,612,sachima,433,191,613,375
mango005S(4).JPG,816,612,mango,455,332,640,421
apple003S(3).JPG,816,612,apple,75,214,397,485
litchi003T(4).JPG,816,612,litchi,433,255,598,416
sachima005T(5).JPG,816,612,sachima,420,207,620,422
mix004T(4).JPG,816,612,apple,339,110,554,327
mix004T(4).JPG,816,612,qiwi,314,369,505,535
lemon002T(13).JPG,816,612,lemon,466,204,648,414
tomato003S(33).JPG,816,612,tomato,450,242,630,376
mix014T(4).JPG,816,612,pear,357,121,527,287
mix014T(4).JPG,816,612,mango,337,394,514,516
lemon003T(13).JPG,816,612,lemon,487,272,645,451
mooncake006S(1).JPG,816,612,mooncake,447,286,631,364
orange014T(2).JPG,504,378,orange,148,111,261,225
doughnut005S(6).JPG,816,612,doughnut,370,300,637,391
mango006S(2).JPG,816,612,mango,469,275,685,372
bread003T(3).JPG,816,612,bread,277,118,680,515
orange004T(2).JPG,816,612,orange,330,202,631,480
tomato002T(5).JPG,816,612,tomato,362,258,553,440
mooncake005S(7).JPG,816,612,mooncake,512,325,638,392
mix007T(2).JPG,816,612,banana,273,124,648,334
mix007T(2).JPG,816,612,mango,364,363,635,556
mango009T(12).JPG,816,612,mango,453,280,667,427
pear004T(9).JPG,816,612,pear,384,216,609,421
peach004T(17).JPG,816,612,peach,483,273,654,431
banana015S(8).JPG,504,378,banana,35,162,330,222
grape001S(9).JPG,816,612,grape,287,137,778,395
doughnut008S(8).JPG,816,612,doughnut,427,241,719,342
plum001S(15).JPG,816,612,plum,497,198,702,375
mango010T(5).JPG,816,612,mango,416,195,664,360
tomato004S(2).JPG,816,612,tomato,410,212,613,352
orange008T(22).JPG,816,612,orange,409,233,655,455
apple016T(2).JPG,816,612,apple,359,228,587,460
tomato003S(25).JPG,816,612,tomato,450,240,628,373
doughnut003T(1).JPG,816,612,doughnut,196,257,476,550
apple006T(2).JPG,816,612,apple,455,166,729,427
orange012S(5).JPG,504,378,orange,266,130,426,270
plum003T(18).JPG,816,612,plum,418,259,599,425
peach004S(13).JPG,816,612,peach,475,209,623,348
mix006S(1).JPG,816,612,mango,526,270,696,389
mix006S(1).JPG,816,612,banana,322,299,498,389
plum002T(18).JPG,816,612,plum,490,194,672,368
fired_dough_twist002S(9).JPG,816,612,fired_dough_twist,427,233,707,353
mooncake004T(4).JPG,816,612,mooncake,466,266,611,402
tomato003S(6).JPG,816,612,tomato,484,287,744,471
plum001T(11).JPG,816,612,plum,426,196,654,409
tomato003T(21).JPG,816,612,tomato,407,302,618,529
banana009T(5).JPG,816,612,banana,382,58,598,566
orange005S(1).JPG,816,612,orange,215,251,463,491
peach001S(3).JPG,816,612,peach,490,251,653,406
bun004S(4).JPG,816,612,bun,103,260,378,393
doughnut004T(5).JPG,816,612,doughnut,384,234,639,466
mango007T(1).JPG,816,612,mango,443,283,569,463
orange015S(1).JPG,504,378,orange,53,106,209,249
litchi001S(1).JPG,816,612,litchi,476,297,583,410
apple007S(1).JPG,816,612,apple,413,110,679,358
mango001S(6).JPG,816,612,mango,412,254,659,403
doughnut002S(2).JPG,816,612,doughnut,50,339,390,499
bun002T(3).JPG,816,612,bun,335,264,590,465
plum004S(9).JPG,816,612,plum,460,215,628,351
apple017S(1).JPG,816,612,apple,442,228,676,417
orange003T(6).JPG,816,612,orange,371,187,700,492
apple015S(13).JPG,816,612,apple,447,227,662,415
mooncake002S(3).JPG,816,612,mooncake,507,339,631,402
mix010T(6).JPG,816,612,tomato,395,64,586,259
mix010T(6).JPG,816,612,lemon,380,366,538,505
lemon001S(5).JPG,816,612,lemon,455,215,581,335
sachima001T(7).JPG,816,612,sachima,414,205,600,422
apple007T(3).JPG,816,612,apple,251,100,530,383
orange013S(4).JPG,504,378,orange,285,92,415,210
mango001T(4).JPG,816,612,mango,343,229,606,428
bun002S(1).JPG,816,612,bun,431,235,652,377
apple017T(3).JPG,816,612,apple,373,199,594,421
orange003S(4).JPG,816,612,orange,66,148,438,463
mooncake002T(1).JPG,816,612,mooncake,449,250,568,368
doughnut009S(9).JPG,816,612,doughnut,467,242,747,341
qiwi008T(2).JPG,504,378,qiwi,174,111,262,195
mix010S(4).JPG,816,612,lemon,333,243,470,369
mix010S(4).JPG,816,612,tomato,573,241,769,371
banana014S(9).JPG,816,612,banana,250,273,749,382
lemon001T(7).JPG,816,612,lemon,432,196,607,409
sachima001S(5).JPG,816,612,sachima,490,371,737,488
tomato004S(22).JPG,816,612,tomato,439,152,647,294
mooncake002S(11).JPG,816,612,mooncake,512,283,637,354
mix006T(3).JPG,816,612,banana,252,101,667,312
mix006T(3).JPG,816,612,mango,419,372,655,551
mooncake003S(11).JPG,816,612,mooncake,457,335,580,397
mooncake004S(6).JPG,816,612,mooncake,530,308,662,375
grape002T(15).JPG,816,612,grape,375,188,679,509
tomato003T(4).JPG,816,612,tomato,418,221,615,421
doughnut009T(11).JPG,816,612,doughnut,445,254,696,505
bread002T(2).JPG,816,612,bread,96,113,470,454
apple011S(4).JPG,816,612,apple,420,218,636,402
banana009S(7).JPG,816,612,banana,8,256,573,356
orange005T(3).JPG,816,612,orange,299,76,522,305
peach001T(1).JPG,816,612,peach,466,279,634,444
bun004T(6).JPG,816,612,bun,383,199,576,491
doughnut008T(11).JPG,816,612,doughnut,407,205,599,407
doughnut004S(7).JPG,816,612,doughnut,383,328,641,418
mango007S(3).JPG,816,612,mango,442,329,603,418
orange015T(3).JPG,504,378,orange,238,117,356,246
litchi001T(3).JPG,816,612,litchi,438,220,574,368
mooncake002T(15).JPG,816,612,mooncake,433,250,571,378
mooncake003S(2).JPG,816,612,mooncake,510,336,636,402
grape002S(11).JPG,816,612,grape,412,171,697,348
mango010S(7).JPG,816,612,mango,459,254,596,364
bun003T(2).JPG,816,612,bun,332,221,617,462
doughnut003S(3).JPG,816,612,doughnut,73,245,410,397
orange012T(7).JPG,504,378,orange,244,134,343,246
doughnut005T(4).JPG,816,612,doughnut,398,246,631,474
bread003S(1).JPG,816,612,bread,8,397,546,476
banana008T(4).JPG,816,612,banana,352,100,566,558
bun005S(5).JPG,816,612,bun,442,171,690,358
tomato002S(7).JPG,816,612,tomato,450,244,619,379
mooncake005T(5).JPG,816,612,mooncake,466,228,621,376
fired_dough_twist003S(8).JPG,816,612,fired_dough_twist,430,238,720,354
tomato004T(26).JPG,816,612,tomato,524,205,767,455
tomato001S(1).JPG,816,612,tomato,460,255,662,399
orange011T(17).JPG,816,612,orange,418,272,635,479
apple013T(1).JPG,816,612,apple,295,257,489,451
orange007S(6).JPG,816,612,orange,378,217,626,453
peach003S(4).JPG,816,612,peach,473,245,641,401
bun006S(3).JPG,816,612,bun,446,261,733,423
qiwi007S(9).JPG,612,612,qiwi,365,261,542,432
doughnut006T(2).JPG,816,612,doughnut,352,212,644,487
mango006S(14).JPG,816,612,mango,468,306,684,405
mango005T(6).JPG,816,612,mango,376,221,496,411
apple003T(1).JPG,816,612,apple,361,226,583,464
litchi003S(6).JPG,816,612,litchi,495,292,616,413
plum003T(22).JPG,816,612,plum,411,243,581,402
sachima005S(7).JPG,816,612,sachima,448,264,657,364
apple018S(8).JPG,816,612,apple,442,191,654,364
mooncake006T(3).JPG,816,612,mooncake,444,277,676,511
mango008T(8).JPG,816,612,mango,407,236,536,425
mix012T(1).JPG,816,612,lemon,395,71,550,220
mix012T(1).JPG,816,612,orange,370,321,581,527
sachima003S(10).JPG,816,612,sachima,456,273,654,387
sachima002S(10).JPG,816,612,sachima,462,287,710,407
mix002T(1).JPG,816,612,banana,222,301,680,494
mix002T(1).JPG,816,612,apple,354,39,584,276
lemon003S(2).JPG,816,612,lemon,455,168,610,302
apple005S(6).JPG,816,612,apple,451,158,798,488
orange011T(1).JPG,816,612,orange,439,257,734,529
litchi005T(1).JPG,816,612,litchi,484,268,631,413
apple017S(20).JPG,816,612,apple,420,222,660,422
mango003S(1).JPG,816,612,mango,391,219,552,305
lemon004S(10).JPG,816,612,lemon,498,181,629,306
apple016S(20).JPG,816,612,apple,432,140,645,351
peach005T(3).JPG,816,612,peach,374,238,593,434
apple015S(6).JPG,816,612,apple,384,244,598,428
orange001T(1).JPG,816,612,orange,265,119,444,354
banana011T(8).JPG,816,612,banana,348,152,548,530
lemon004S(6).JPG,816,612,lemon,481,176,611,298
sachima002T(14).JPG,816,612,sachima,360,252,589,447
sachima004T(4).JPG,816,612,sachima,432,238,667,446
apple017T(24).JPG,816,612,apple,356,195,560,398
apple002S(2).JPG,816,612,apple,64,195,439,530
litchi002T(5).JPG,816,612,litchi,450,239,595,389
doughnut007S(1).JPG,816,612,doughnut,402,280,685,377
mango004S(5).JPG,816,612,mango,435,328,591,402
bread001T(4).JPG,816,612,bread,85,124,484,532
apple012S(2).JPG,816,612,apple,122,166,382,382
peach002T(7).JPG,816,612,peach,456,272,607,416
apple016T(24).JPG,816,612,apple,414,222,663,461
mango007T(10).JPG,816,612,mango,477,247,599,423
orange008T(18).JPG,816,612,orange,340,239,564,439
bun001S(7).JPG,816,612,bun,394,220,602,364
apple014T(5).JPG,816,612,apple,348,240,573,443
orange011S(13).JPG,816,612,orange,447,98,649,293
bread007S(3).JPG,816,612,bread,335,192,652,281
mango002T(2).JPG,816,612,mango,420,234,606,492
mango006T(10).JPG,816,612,mango,423,231,547,439
orange010S(13).JPG,816,612,orange,440,89,639,289
litchi004S(2).JPG,816,612,litchi,510,305,638,421
orange010S(2).JPG,816,612,orange,462,91,678,290
sachima002S(3).JPG,816,612,sachima,466,292,722,402
mix003S(2).JPG,816,612,qiwi,96,293,272,437
mix003S(2).JPG,816,612,apple,320,257,518,436
lemon002T(1).JPG,816,612,lemon,448,247,623,460
mooncake001T(7).JPG,816,612,mooncake,432,223,566,355
mix013S(2).JPG,816,612,pear,333,117,516,308
mix013S(2).JPG,816,612,lemon,603,176,746,305
apple019S(5).JPG,504,378,apple,253,40,451,229
tomato004T(10).JPG,816,612,tomato,415,237,657,465
pear003T(14).JPG,816,612,pear,389,253,601,454
lemon004T(8).JPG,816,612,lemon,412,274,589,425
fired_dough_twist001S(3).JPG,816,612,fired_dough_twist,369,232,659,344
banana011S(6).JPG,816,612,banana,433,315,611,396
pear002T(14).JPG,816,612,pear,386,240,549,401
banana013S(10).JPG,816,612,banana,323,266,688,352
doughnut005S(12).JPG,816,612,doughnut,452,290,701,386
plum001T(4).JPG,816,612,plum,410,220,629,427
doughnut004S(12).JPG,816,612,doughnut,367,307,606,401
qiwi006S(4).JPG,816,612,qiwi,214,302,376,431
egg006T(1).JPG,816,612,egg,525,286,694,402
lemon001S(12).JPG,816,612,lemon,484,272,627,392
mango009T(5).JPG,816,612,mango,396,261,616,410
mooncake001S(9).JPG,816,612,mooncake,484,320,608,379
fired_dough_twist007T(4).JPG,504,378,fired_dough_twist,185,90,244,220
banana007T(1).JPG,816,612,banana,158,261,543,513
litchi003T(8).JPG,816,612,litchi,462,254,610,400
lemon001T(16).JPG,816,612,lemon,427,297,563,419
egg007S(2).JPG,816,612,egg,563,242,740,362
mango005S(8).JPG,816,612,mango,452,278,639,365
qiwi007T(7).JPG,816,612,qiwi,395,268,532,452
orange007T(8).JPG,816,612,orange,313,57,556,281
banana010T(5).JPG,816,612,banana,297,109,474,535
sachima005T(9).JPG,816,612,sachima,462,238,660,450
apple018T(6).JPG,816,612,apple,440,202,674,444
tomato004S(14).JPG,816,612,tomato,459,140,657,271
pear001S(4).JPG,816,612,pear,440,130,636,323
banana006S(2).JPG,816,612,banana,464,290,699,386
pear003S(10).JPG,816,612,pear,430,149,656,370
fired_dough_twist006S(7).JPG,504,378,fired_dough_twist,335,175,415,221
pear002S(10).JPG,816,612,pear,476,228,685,434
mango008S(6).JPG,816,612,mango,429,252,628,345
grape002S(3).JPG,816,612,grape,356,197,660,388
apple015T(8).JPG,816,612,apple,401,236,656,474
egg001T(5).JPG,816,612,egg,468,300,580,440
doughnut008S(4).JPG,816,612,doughnut,432,232,718,340
grape001S(5).JPG,816,612,grape,302,153,727,400
banana015S(4).JPG,504,378,banana,52,174,335,228
plum002S(10).JPG,816,612,plum,464,259,631,410
fired_dough_twist005S(1).JPG,816,612,fired_dough_twist,457,306,737,404
plum003S(10).JPG,816,612,plum,440,246,607,391
pear002S(2).JPG,816,612,pear,450,286,664,489
egg002T(3).JPG,816,612,egg,502,255,674,391
fired_dough_twist004S(10).JPG,816,612,fired_dough_twist,409,238,661,347
orange012S(9).JPG,504,378,orange,291,123,449,261
tomato003S(29).JPG,816,612,tomato,421,203,603,327
mango010T(9).JPG,816,612,mango,460,166,625,419
plum001S(19).JPG,816,612,plum,471,184,666,353
tomato002T(9).JPG,816,612,tomato,360,258,551,445
apple016T(12).JPG,816,612,apple,411,192,648,427
plum003S(1).JPG,816,612,plum,450,220,603,359
qiwi004T(1).JPG,816,612,qiwi,283,266,492,433
egg004S(4).JPG,816,612,egg,515,244,676,361
apple017T(12).JPG,816,612,apple,406,208,657,451
pear004T(5).JPG,816,612,pear,392,233,593,445
fired_dough_twist003T(6).JPG,816,612,fired_dough_twist,434,165,549,459
banana013T(3).JPG,816,612,banana,407,72,580,550
plum004S(5).JPG,816,612,plum,459,263,607,395
apple016S(16).JPG,816,612,apple,426,134,643,339
apple017S(16).JPG,816,612,apple,421,209,656,410
orange008S(3).JPG,816,612,orange,412,168,595,337
pear003T(1).JPG,816,612,pear,377,242,590,450
mango010T(11).JPG,816,612,mango,508,181,670,423
lemon001S(9).JPG,816,612,lemon,475,298,618,416
banana014T(7).JPG,816,612,banana,314,90,576,500
fired_dough_twist004T(2).JPG,816,612,fired_dough_twist,470,211,597,466
doughnut009T(7).JPG,816,612,doughnut,400,188,642,419
fired_dough_twist002S(5).JPG,816,612,fired_dough_twist,449,255,709,375
plum002T(14).JPG,816,612,plum,442,266,623,447
pear005S(6).JPG,504,378,pear,332,120,483,255
plum003T(14).JPG,816,612,plum,432,218,626,395
egg005T(7).JPG,816,612,egg,555,343,687,440
doughnut004T(9).JPG,816,612,doughnut,378,209,637,488
qiwi005S(2).JPG,816,612,qiwi,381,228,592,359
bun004S(8).JPG,816,612,bun,467,252,778,417
plum002T(2).JPG,816,612,plum,434,221,608,368
fired_dough_twist002T(7).JPG,816,612,fired_dough_twist,412,203,535,431
grape001T(10).JPG,816,612,grape,279,102,628,468
banana012T(2).JPG,816,612,banana,411,71,582,455
lemon002T(25).JPG,816,612,lemon,406,207,563,408
pear005T(4).JPG,504,378,pear,179,139,268,227
banana002T(2).JPG,816,612,banana,106,143,654,456
egg005S(5).JPG,816,612,egg,472,203,606,329
mooncake001S(14).JPG,816,612,mooncake,488,332,604,390
tomato003T(8).JPG,816,612,tomato,467,248,680,458
orange003S(8).JPG,816,612,orange,81,90,391,396
plum004S(17).JPG,816,612,plum,492,225,665,365
plum004T(7).JPG,816,612,plum,423,262,615,471
mango001T(8).JPG,816,612,mango,389,258,549,489
egg003T(2).JPG,816,612,egg,505,301,636,481
sachima001S(9).JPG,816,612,sachima,483,300,722,411
peach001T(15).JPG,816,612,peach,496,231,680,405
orange008T(1).JPG,816,612,orange,402,265,650,477
pear003S(3).JPG,816,612,pear,454,170,678,384
banana014S(5).JPG,816,612,banana,335,356,774,479
doughnut009S(5).JPG,816,612,doughnut,476,282,759,372
plum003T(3).JPG,816,612,plum,446,281,640,466
plum004T(13).JPG,816,612,plum,434,296,610,490
qiwi004S(3).JPG,816,612,qiwi,432,240,612,389
doughnut005T(8).JPG,816,612,doughnut,404,250,666,512
pear004S(7).JPG,816,612,pear,451,196,635,381
banana003S(1).JPG,816,612,banana,157,219,586,333
peach001S(11).JPG,816,612,peach,474,251,628,394
fired_dough_twist003S(4).JPG,816,612,fired_dough_twist,440,260,737,360
banana013S(1).JPG,816,612,banana,289,314,688,398
doughnut008T(6).JPG,816,612,doughnut,445,205,673,466
grape001T(7).JPG,816,612,grape,347,112,681,518
banana015T(6).JPG,504,378,banana,212,80,356,312
fired_dough_twist005T(3).JPG,816,612,fired_dough_twist,444,210,552,489
lemon002S(21).JPG,816,612,lemon,493,279,651,401
orange009S(2).JPG,816,612,orange,477,241,670,413
egg002s(1).JPG,816,612,egg,391,226,552,350
mooncake001T(10).JPG,816,612,mooncake,423,231,559,359
sachima005S(21).JPG,816,612,sachima,481,298,707,396
pear001T(6).JPG,816,612,pear,404,234,628,457
fired_dough_twist006T(5).JPG,504,378,fired_dough_twist,163,138,292,191
mango008T(4).JPG,816,612,mango,441,270,589,502
grape002T(1).JPG,816,612,grape,385,161,665,429
mix009S(4).JPG,816,612,lemon,297,240,422,357
mix009S(4).JPG,816,612,orange,520,198,698,357
qiwi001T(2).JPG,816,612,qiwi,317,181,569,492
egg001S(7).JPG,816,612,egg,403,267,539,366
orange009S(10).JPG,816,612,orange,453,174,647,351
qiwi007S(5).JPG,816,612,qiwi,403,259,621,423
orange008S(10).JPG,816,612,orange,417,185,617,350
peach003S(8).JPG,816,612,peach,421,256,580,408
tomato003T(17).JPG,816,612,tomato,406,279,624,502
pear004T(13).JPG,816,612,pear,385,223,606,425
apple008S(4).JPG,816,612,apple,431,98,708,324
banana010S(7).JPG,816,612,banana,332,292,786,409
apple018S(4).JPG,816,612,apple,436,191,644,367
mango005S(11).JPG,816,612,mango,476,326,664,420
orange009T(14).JPG,816,612,orange,123,252,360,502
tomato002S(13).JPG,816,612,tomato,382,231,547,372
tomato003S(13).JPG,816,612,tomato,450,259,639,387
orange008T(14).JPG,816,612,orange,378,280,609,495
mango009S(7).JPG,816,612,mango,463,311,715,434
fired_dough_twist007S(6).JPG,504,378,fired_dough_twist,260,147,479,218
apple018T(10).JPG,816,612,apple,422,202,664,434
banana007S(3).JPG,816,612,banana,339,262,707,356
sachima004T(8).JPG,816,612,sachima,443,245,623,400
apple019T(7).JPG,504,378,apple,130,114,272,241
banana001T(4).JPG,816,612,banana,339,184,666,369
pear006T(2).JPG,504,378,pear,125,120,252,237
fired_dough_twist001T(1).JPG,816,612,fired_dough_twist,432,151,538,417
banana011T(4).JPG,816,612,banana,335,134,535,513
plum001S(6).JPG,816,612,plum,418,190,610,357
bread001T(8).JPG,816,612,bread,72,126,506,526
mango004S(9).JPG,816,612,mango,440,330,593,407
qiwi006T(6).JPG,816,612,qiwi,375,301,554,462
sachima001T(11).JPG,816,612,sachima,427,183,606,373
egg006S(3).JPG,816,612,egg,487,264,611,378
pear006T(3).JPG,504,378,pear,168,114,272,216
apple019T(6).JPG,504,378,apple,217,148,354,282
sachima004T(9).JPG,816,612,sachima,426,207,598,397
banana011T(5).JPG,816,612,banana,367,157,544,508
plum001S(7).JPG,816,612,plum,437,171,633,348
mango004S(8).JPG,816,612,mango,445,318,596,398
qiwi006T(7).JPG,816,612,qiwi,372,284,525,461
sachima001T(10).JPG,816,612,sachima,392,257,582,431
litchi002T(8).JPG,816,612,litchi,454,256,586,397
egg006S(2).JPG,816,612,egg,466,275,634,396
orange009T(15).JPG,816,612,orange,141,272,366,469
tomato002S(12).JPG,816,612,tomato,418,254,590,393
qiwi006T(12).JPG,816,612,qiwi,444,275,652,456
apple014T(8).JPG,816,612,apple,413,250,626,450
tomato003S(12).JPG,816,612,tomato,459,205,639,336
orange008T(15).JPG,816,612,orange,395,246,591,465
qiwi007T(12).JPG,612,612,qiwi,285,281,478,416
plum001S(22).JPG,816,612,plum,441,185,624,345
mango009S(6).JPG,816,612,mango,476,344,757,466
fired_dough_twist007S(7).JPG,504,378,fired_dough_twist,331,141,487,227
peach004T(20).JPG,816,612,peach,474,284,643,445
apple018T(11).JPG,816,612,apple,432,234,645,457
banana007S(2).JPG,816,612,banana,306,268,706,355
egg007T(1).JPG,816,612,egg,495,322,667,430
orange009S(11).JPG,816,612,orange,419,189,596,362
qiwi007S(4).JPG,816,612,qiwi,453,255,635,422
orange008S(11).JPG,816,612,orange,447,194,617,356
peach003S(9).JPG,816,612,peach,435,235,600,383
tomato003T(16).JPG,816,612,tomato,408,242,619,456
pear004T(12).JPG,816,612,pear,396,240,573,425
banana010S(6).JPG,816,612,banana,252,287,754,390
mango004S(10).JPG,816,612,mango,471,293,600,365
mango005S(10).JPG,816,612,mango,468,326,670,418
apple018S(5).JPG,816,612,apple,467,190,658,357
banana006T(1).JPG,816,612,banana,180,164,680,501
pear001T(7).JPG,816,612,pear,435,225,650,438
fired_dough_twist006T(4).JPG,504,378,fired_dough_twist,220,109,276,241
mango008T(5).JPG,816,612,mango,511,218,673,456
qiwi001T(3).JPG,816,612,qiwi,157,271,444,487
egg001S(6).JPG,816,612,egg,422,271,553,369
grape001T(6).JPG,816,612,grape,241,129,637,446
doughnut008T(7).JPG,816,612,doughnut,426,212,670,433
banana015T(7).JPG,504,378,banana,188,121,420,242
fired_dough_twist005T(2).JPG,816,612,fired_dough_twist,451,204,559,476
lemon002S(20).JPG,816,612,lemon,481,245,620,372
pear002T(1).JPG,816,612,pear,441,257,621,436
orange009S(3).JPG,816,612,orange,450,181,636,360
mooncake001T(11).JPG,816,612,mooncake,437,292,555,405
sachima005S(20).JPG,816,612,sachima,440,268,646,374
plum003T(2).JPG,816,612,plum,401,228,579,401
plum004T(12).JPG,816,612,plum,441,299,649,482
qiwi004S(2).JPG,816,612,qiwi,461,243,697,396
doughnut005T(9).JPG,816,612,doughnut,391,210,663,474
pear004S(6).JPG,816,612,pear,449,162,645,351
peach001S(10).JPG,816,612,peach,474,246,639,388
fired_dough_twist003S(5).JPG,816,612,fired_dough_twist,463,250,754,355
plum004S(16).JPG,816,612,plum,498,219,649,355
plum004T(6).JPG,816,612,plum,404,285,579,453
egg003T(3).JPG,816,612,egg,440,272,562,425
peach001T(14).JPG,816,612,peach,454,232,639,406
pear003S(2).JPG,816,612,pear,432,188,641,407
sachima001S(8).JPG,816,612,sachima,467,292,677,398
banana014S(4).JPG,816,612,banana,352,388,744,498
fired_dough_twist004S(1).JPG,816,612,fired_dough_twist,418,241,691,351
doughnut009S(4).JPG,816,612,doughnut,475,268,757,386
fired_dough_twist002T(6).JPG,816,612,fired_dough_twist,457,193,564,413
banana012T(3).JPG,816,612,banana,426,142,621,529
grape001T(11).JPG,816,612,grape,294,139,693,475
lemon002T(24).JPG,816,612,lemon,406,223,621,402
pear005T(5).JPG,504,378,pear,179,120,268,207
banana002T(3).JPG,816,612,banana,73,79,719,442
egg005S(4).JPG,816,612,egg,483,208,650,338
qiwi005T(1).JPG,816,612,qiwi,294,282,478,416
mooncake001S(15).JPG,816,612,mooncake,516,331,638,397
plum002S(1).JPG,816,612,plum,459,260,626,400
tomato003T(9).JPG,816,612,tomato,420,268,618,457
plum002T(15).JPG,816,612,plum,406,224,572,384
fired_dough_twist002S(4).JPG,816,612,fired_dough_twist,429,214,678,333
banana012S(1).JPG,816,612,banana,342,295,677,370
banana002S(1).JPG,816,612,banana,31,371,369,554
pear005S(7).JPG,504,378,pear,327,122,502,258
plum003T(15).JPG,816,612,plum,461,272,649,460
egg005T(6).JPG,816,612,egg,571,272,688,408
doughnut004T(8).JPG,816,612,doughnut,374,212,636,464
qiwi005S(3).JPG,816,612,qiwi,486,279,661,403
plum002T(3).JPG,816,612,plum,421,293,577,445
banana009T(8).JPG,816,612,banana,235,126,423,558
plum004S(4).JPG,816,612,plum,464,235,614,364
apple016S(17).JPG,816,612,apple,420,139,643,345
qiwi003T(4).JPG,816,612,qiwi,329,302,524,453
egg003S(1).JPG,816,612,egg,501,231,641,336
apple017S(17).JPG,816,612,apple,425,216,663,421
mango010T(10).JPG,816,612,mango,424,213,686,384
orange008S(2).JPG,816,612,orange,434,178,637,343
lemon001S(8).JPG,816,612,lemon,491,257,614,379
banana014T(6).JPG,816,612,banana,389,77,638,495
fired_dough_twist004T(3).JPG,816,612,fired_dough_twist,452,195,577,441
doughnut009T(6).JPG,816,612,doughnut,420,165,688,433
tomato002T(8).JPG,816,612,tomato,388,276,580,461
apple016T(13).JPG,816,612,apple,415,216,650,440
apple017T(13).JPG,816,612,apple,414,178,641,394
egg004S(5).JPG,816,612,egg,502,252,626,371
banana003T(2).JPG,612,816,banana,254,197,413,561
pear004T(4).JPG,816,612,pear,382,233,595,433
